Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2004,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,0.4,-0.9,90,100516,0,0,266,0,0,0,0,0,0,0,250,1,6,6,4000,1200,0,'919999999,0,0.1,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2004,24:00:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.4,-0.9,90,100434,0,0,279,0,0,0,0,0,0,0,205,1,9,9,4000,1200,9,'999999999,0,0.1,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,1:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.3,-0.9,91,100352,0,0,279,0,0,0,0,0,0,0,288,1,9,9,4000,1200,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,0.3,-0.9,91,100270,0,0,266,0,0,0,0,0,0,0,270,1,6,6,4000,1200,0,'919999999,0,0.101,0,88,0.6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,3:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.1,-1.1,91,100169,0,0,278,0,0,0,0,0,0,0,181,1.2,9,9,4000,1200,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,4:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,-0.1,-1.2,91,100068,0,0,277,0,0,0,0,0,0,0,297,1.3,9,9,4000,1200,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,5:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,-0.2,-1.4,91,99967,0,0,277,0,0,0,0,0,0,0,4,1.5,9,9,4000,1200,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,6:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,-0.4,-1.6,91,99866,0,0,276,0,0,0,0,0,0,0,299,1.7,9,9,4000,1200,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,7:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,-0.6,-1.7,91,99765,0,0,275,0,0,0,0,0,0,0,320,1.8,9,9,4000,1200,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,-0.8,-1.9,91,99664,176,993,261,56,64,48,6158,349,5288,1524,360,2,6,6,4000,3600,0,'919999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,9:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,-0.4,-1.6,91,99627,398,1397,276,108,6,106,12035,300,11904,3780,218,1.7,9,9,3333,3600,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0,-1.2,90,99591,582,1397,278,194,24,184,21651,1854,20635,6698,10,1.3,9,9,2666,3600,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,0.4,-0.9,90,99555,714,1397,266,431,402,225,48465,33511,25450,8673,340,1,6,6,2000,750,0,'919999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,12:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,1.3,-0.4,88,99466,785,1397,284,319,80,274,35790,7139,30935,10433,191,1,9,9,1666,750,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,2.3,0.1,86,99378,790,1397,282,351,113,287,39233,10326,32241,10748,145,1,8,8,1333,750,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,3.2,0.6,83,99290,729,1397,279,442,405,230,49771,33825,26063,8927,290,1,6,6,1000,750,0,'919999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,15:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,3.4,0.8,83,99229,607,1397,288,276,149,211,30514,12158,23476,7451,47,1,8,8,1333,750,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,16:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,3.5,1,83,99168,431,1397,288,172,87,145,18816,5725,15931,4762,255,1,8,8,1666,750,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,3.7,1.2,84,99107,213,1397,281,76,68,65,8256,1381,7152,2013,340,1,6,6,2000,1200,0,'919999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,18:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,3.6,1.4,86,99073,0,1220,289,0,0,0,0,0,0,0,154,1,8,8,2000,1200,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,19:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,3.4,1.6,88,99040,0,0,295,0,0,0,0,0,0,0,88,1,9,9,2000,1200,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,3.3,1.8,90,99006,0,0,280,0,0,0,0,0,0,0,340,1,6,6,2000,1200,0,'919999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,21:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,3.3,1.8,90,98970,0,0,294,0,0,0,0,0,0,0,78,1,9,9,2000,1200,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,3.3,1.8,90,98934,0,0,294,0,0,0,0,0,0,0,129,1,9,9,2000,1200,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,3.3,1.8,90,98898,0,0,280,0,0,0,0,0,0,0,340,1,6,6,2000,1200,0,'919999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2004,24:00:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,3.3,2,91,98872,0,0,295,0,0,0,0,0,0,0,147,0.7,9,9,1666,1200,9,'999999999,0,0.101,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,1:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,3.2,2.1,92,98845,0,0,294,0,0,0,0,0,0,0,27,0.3,9,9,1333,1200,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9*9?9?9?9*9*9*9*9,3.2,2.3,94,98819,0,0,280,0,0,0,0,0,0,0,254,0,6,6,1000,750,9,'999999999,0,0.102,0,88,0.6,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,3:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,2.9,2,94,98741,0,0,301,0,0,0,0,0,0,0,300,0.3,10,10,1000,750,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,4:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,2.5,1.8,95,98664,0,0,299,0,0,0,0,0,0,0,41,0.7,10,10,1000,750,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,5:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,2.2,1.5,95,98586,0,0,276,0,0,0,0,0,0,0,290,1,6,6,1000,750,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,6:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,2.6,1.8,95,98543,0,0,300,0,0,0,0,0,0,0,164,1,10,10,833,750,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,7:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,2.9,2.2,95,98500,0,0,301,0,0,0,0,0,0,0,52,1,10,10,666,750,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,3.3,2.5,94,98457,182,1031,281,59,114,44,6547,332,4907,1467,290,1,6,6,500,1200,0,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,9:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,4.1,2.8,92,98426,405,1396,299,103,1,102,11489,70,11488,3716,208,0.7,9,9,500,1200,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,4.8,3.2,89,98395,589,1396,302,207,68,178,23134,5089,20006,6616,4,0.3,9,9,500,1200,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9*9?9?9?9*9*9*9*9,5.6,3.5,86,98364,721,1396,292,433,404,225,48743,32966,25404,8722,88,0,6,6,500,3600,0,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,12:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,6.5,4.7,88,98354,792,1396,311,320,95,266,35974,8206,30078,10320,210,0.3,9,9,500,3600,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,7.5,5.8,89,98344,797,1396,317,307,77,263,34512,6539,29744,10288,201,0.7,9,9,500,3600,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,8.4,7,91,98334,736,1396,307,443,400,231,49755,32429,26154,9012,90,1,6,6,500,3600,0,'919999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,15:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,9.8,7.7,87,98340,613,1396,330,239,97,196,26540,7371,21906,7199,24,1.3,9,9,1000,3600,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,16:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,11.1,8.5,84,98345,437,1396,330,167,82,141,18352,5085,15591,4753,107,1.7,8,8,1500,3600,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,12.5,9.2,80,98351,219,1396,328,78,67,67,8464,1257,7346,2078,70,2,6,6,2000,9000,0,'919999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,18:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,11.8,7.5,75,98428,0,1253,326,0,0,0,0,0,0,0,76,1.7,7,7,8000,9000,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,19:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,11,5.9,70,98505,0,0,317,0,0,0,0,0,0,0,30,1.3,6,6,8000,9000,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,10.3,4.2,66,98582,0,0,312,0,0,0,0,0,0,0,110,1,6,6,8000,3600,0,'919999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,21:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9*9*9*9*9*9*9,8.7,4.1,73,98689,0,0,305,0,0,0,0,0,0,0,194,1.3,6,6,8000,3600,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,7.2,4.1,81,98797,0,0,307,0,0,0,0,0,0,0,184,1.7,8,8,9333,3600,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,5.6,4,89,98904,0,0,292,0,0,0,0,0,0,0,70,2,6,6,4000,900,0,'919999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2004,24:00:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,4.8,3,88,99007,0,0,302,0,0,0,0,0,0,0,245,2,9,9,6000,900,9,'999999999,0,0.102,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,1:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,4.1,1.9,86,99109,0,0,292,0,0,0,0,0,0,0,202,2,8,8,8000,900,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9?9*9*9*9*9,3.3,0.9,84,99212,0,0,279,0,0,0,0,0,0,0,290,2,6,6,8000,3600,0,'919999999,0,0.103,0,88,0.6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,3:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,2.7,0.7,87,99214,0,0,291,0,0,0,0,0,0,0,143,1.7,9,9,6833,3600,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,4:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,2,0.6,90,99216,0,0,288,0,0,0,0,0,0,0,46,1.3,9,9,3666,3600,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,5:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,1.4,0.4,93,99218,0,0,271,0,0,0,0,0,0,0,320,1,6,6,500,420,0,'919099999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,6:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,1,0.3,95,99251,0,0,291,0,0,0,0,0,0,0,150,0.7,10,10,500,420,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,7:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.5,0.2,98,99284,0,0,289,0,0,0,0,0,0,0,258,0.3,10,10,500,420,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,8:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9*9?9?9?9*9*9?9*9,0.1,0.1,100,99317,190,1070,266,63,74,53,6884,748,5800,1673,161,0,6,6,500,3600,0,'919099999,0,0.103,1,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,9:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.3,-0.1,97,99344,413,1396,288,73,0,73,7282,0,7338,2921,239,0.3,10,10,666,3600,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,10:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.4,-0.4,94,99372,596,1396,288,150,2,149,17079,166,17037,5922,85,0.7,10,10,833,3600,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,0.6,-0.6,91,99399,728,1396,267,441,354,256,49248,31195,28777,9504,340,1,6,6,1000,750,0,'919099999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,12:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.7,-0.6,91,99409,799,1396,281,277,24,263,31220,2060,29865,10319,115,1,9,9,2000,750,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,13:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.7,-0.6,90,99420,804,1396,281,296,9,291,33184,791,32818,10996,2,1,9,9,3000,750,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,0.8,-0.6,90,99430,743,1396,268,453,412,234,51079,34630,26483,9122,340,1,6,6,4000,750,0,'919099999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,15:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.7,-0.6,90,99413,620,1396,281,211,25,200,23536,2030,22388,7335,18,1,9,9,4000,750,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,16:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.6,-0.6,91,99396,443,1396,281,125,8,122,13960,511,13716,4396,233,1,9,9,4000,750,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,0.5,-0.6,92,99379,225,1396,267,82,106,65,9019,2367,7169,2069,320,1,6,6,4000,750,0,'919099999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,18:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.5,-0.6,92,99379,0,1286,280,0,0,0,0,0,0,0,283,1,9,9,4000,750,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,19:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.4,-0.6,92,99378,0,0,280,0,0,0,0,0,0,0,50,1,9,9,4000,750,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9?9*9,0.4,-0.6,92,99378,0,0,266,0,0,0,0,0,0,0,340,1,6,6,4000,1200,0,'919099999,0,0.103,4,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,21:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.2,-0.7,93,99429,0,0,287,0,0,0,0,0,0,0,85,1,10,10,4000,1200,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,22:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,0.1,-0.8,93,99480,0,0,286,0,0,0,0,0,0,0,69,1,10,10,4000,1200,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,-0.1,-0.9,94,99532,0,0,264,0,0,0,0,0,0,0,270,1,6,6,4000,750,0,'919099999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2004,24:00:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,-0.4,-1.1,94,99559,0,0,284,0,0,0,0,0,0,0,89,1.3,10,10,4000,750,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2004,1:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,-0.7,-1.3,95,99586,0,0,282,0,0,0,0,0,0,0,67,1.7,10,10,4000,750,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2004,2:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9?9?9*9*9*9*9,-1,-1.5,96,99613,0,0,260,0,0,0,0,0,0,0,250,2,6,6,4000,750,0,'999099999,0,0.103,0,88,0.6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2004,3:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,-1,-1.8,94,99659,0,0,281,0,0,0,0,0,0,0,309,2,10,10,4000,750,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2004,4:00,?9?9?9?9E0?9?9?9*9*9?9?9?9?9*9?9?9*9*9*9*9*9,-1.1,-2.2,91,99704,0,0,272,0,0,0,0,0,0,0,67,2,9,9,4000,750,9,'999999999,0,0.103,0,88,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
