145420,Banja Luka_SR_BIH_ISD,BIH,44.783,17.217,1,156,,"This is a manually created file for MSWH. Zeros are used for values that were not present in the original TMYx data, or are not needed by the MSWH code.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Atmospheric Pressure {Pa},Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
04/06/16,08:00,489,1365,242,0,0,287,0,0,139,0,0,27029,0,0,18437,0,0,8600,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,5.2,0,0,73,0,0,99278,0,0,274,0,0,2,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/16,09:00,703,1365,423,0,0,453,0,0,189,0,0,48172,0,0,33674,0,0,15900,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,7.2,0,0,69,0,0,99307,0,0,195,0,0,2,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/16,10:00,876,1365,620,0,0,694,0,0,174,0,0,73175,0,0,48591,0,0,19300,0,0,0,0,0,0,0,0,0,0,0,17.9,0,0,7.9,0,0,52,0,0,99299,0,0,255,0,0,0,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/16,11:00,997,1365,642,0,0,492,0,0,283,0,0,74384,0,0,39957,0,0,21600,0,0,0,0,0,0,0,0,0,0,0,21.2,0,0,8.5,0,0,44,0,0,99269,0,0,20,0,0,1,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/06/16,12:00,1056,1365,531,0,0,214,0,0,365,0,0,60725,0,0,18954,0,0,43600,0,0,0,0,0,0,0,0,0,0,0,25.2,0,0,9.4,0,0,37,0,0,99224,0,0,360,0,0,2,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/16,13:00,1049,1365,408,0,0,86,0,0,342,0,0,46937,0,0,7561,0,0,46600,0,0,0,0,0,0,0,0,0,0,0,26.7,0,0,4.5,0,0,24,0,0,99164,0,0,340,0,0,2,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/16,14:00,978,1365,673,0,0,555,0,0,276,0,0,78052,0,0,46023,0,0,29400,0,0,0,0,0,0,0,0,0,0,0,27.2,0,0,3.8,0,0,22,0,0,99108,0,0,20,0,0,2,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/16,15:00,846,1365,558,0,0,623,0,0,172,0,0,65705,0,0,44228,0,0,16700,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,5.8,0,0,24,0,0,99055,0,0,20,0,0,2,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/16,16:00,664,1365,404,0,0,488,0,0,166,0,0,46168,0,0,34861,0,0,18900,0,0,0,0,0,0,0,0,0,0,0,28.7,0,0,5.3,0,0,23,0,0,99009,0,0,70,0,0,2,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/16,17:00,443,1365,164,0,0,81,0,0,137,0,0,18094,0,0,5071,0,0,15300,0,0,0,0,0,0,0,0,0,0,0,29.4,0,0,5.3,0,0,22,0,0,99013,0,0,50,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/06/16,18:00,198,1365,54,0,0,14,0,0,52,0,0,5995,0,0,139,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,6.4,0,0,25,0,0,98986,0,0,20,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/16,19:00,0,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,5.8,0,0,28,0,0,99019,0,0,20,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/16,20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,9,0,0,43,0,0,99097,0,0,270,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/16,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,9.4,0,0,52,0,0,99180,0,0,290,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/16,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,9.4,0,0,62,0,0,99212,0,0,180,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/06/16,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,8.3,0,0,64,0,0,99260,0,0,3,0,0,0.8,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/06/16,00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,7.9,0,0,67,0,0,99253,0,0,342,0,0,0.5,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,7.4,0,0,69,0,0,99247,0,0,44,0,0,0.2,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,0,0,7,0,0,72,0,0,99240,0,0,360,0,0,0,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,7.5,0,0,76,0,0,99221,0,0,322,0,0,0.2,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,8,0,0,81,0,0,99203,0,0,73,0,0,0.5,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,8.5,0,0,86,0,0,99184,0,0,167,0,0,0.8,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/07/16,06:00,5,19,1,0,0,0,0,0,1,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,8.3,0,0,86,0,0,99172,0,0,340,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,07:00,255,1364,81,0,0,68,0,0,69,0,0,8976,0,0,1751,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,6.2,0,0,74,0,0,99173,0,0,160,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,08:00,495,1364,274,0,0,408,0,0,125,0,0,30887,0,0,24842,0,0,16400,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,62,0,0,99213,0,0,72,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,09:00,710,1364,414,0,0,424,0,0,194,0,0,47161,0,0,32020,0,0,18200,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,5.8,0,0,53,0,0,99253,0,0,180,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,10:00,882,1364,630,0,0,708,0,0,171,0,0,74552,0,0,49754,0,0,19700,0,0,0,0,0,0,0,0,0,0,0,18.2,0,0,6.6,0,0,47,0,0,99280,0,0,200,0,0,1,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,11:00,1002,1364,691,0,0,623,0,0,233,0,0,81344,0,0,47295,0,0,20800,0,0,0,0,0,0,0,0,0,0,0,21.8,0,0,7.2,0,0,39,0,0,99263,0,0,200,0,0,1,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/07/16,12:00,1061,1364,698,0,0,516,0,0,297,0,0,81398,0,0,42673,0,0,21400,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,5.3,0,0,27,0,0,99245,0,0,20,0,0,1,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,13:00,1054,1364,740,0,0,656,0,0,233,0,0,87949,0,0,50311,0,0,22200,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,3.3,0,0,21,0,0,99189,0,0,290,0,0,2,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,14:00,982,1364,676,0,0,681,0,0,185,0,0,80807,0,0,48660,0,0,18800,0,0,0,0,0,0,0,0,0,0,0,26.7,0,0,5.3,0,0,25,0,0,99174,0,0,50,0,0,3,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,15:00,851,1364,562,0,0,623,0,0,173,0,0,66158,0,0,44324,0,0,17200,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,5.8,0,0,25,0,0,99090,0,0,20,0,0,2,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,16:00,669,1364,406,0,0,500,0,0,161,0,0,46521,0,0,34656,0,0,16300,0,0,0,0,0,0,0,0,0,0,0,27.2,0,0,7.7,0,0,29,0,0,99059,0,0,20,0,0,2,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,17:00,448,1364,228,0,0,275,0,0,138,0,0,25183,0,0,16597,0,0,14700,0,0,0,0,0,0,0,0,0,0,0,26.7,0,0,10.2,0,0,36,0,0,99056,0,0,20,0,0,2,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/07/16,18:00,203,1364,48,0,0,0,0,0,48,0,0,4665,0,0,0,0,0,13600,0,0,0,0,0,0,0,0,0,0,0,25.9,0,0,10.2,0,0,37,0,0,99052,0,0,70,0,0,1,0,0,16100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,19:00,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,8.9,0,0,38,0,0,99055,0,0,224,0,0,1,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,0,0,7.6,0,0,39,0,0,99059,0,0,160,0,0,1,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8,0,0,9.4,0,0,54,0,0,99097,0,0,123,0,0,0.5,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,8.3,0,0,58,0,0,99163,0,0,360,0,0,0,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/07/16,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,0,0,8.1,0,0,60,0,0,99187,0,0,20,0,0,1,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/07/16,00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,0,0,8.2,0,0,66,0,0,99193,0,0,330,0,0,0.7,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,8.2,0,0,73,0,0,99200,0,0,305,0,0,0.3,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,8.3,0,0,81,0,0,99207,0,0,360,0,0,0,0,0,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,8.1,0,0,83,0,0,99203,0,0,308,0,0,0.2,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,7.8,0,0,86,0,0,99199,0,0,119,0,0,0.4,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,7.6,0,0,88,0,0,99195,0,0,260,0,0,0.6,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/08/16,06:00,11,61,2,0,0,0,0,0,2,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7.2,0,0,88,0,0,99192,0,0,65,0,0,0.8,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,07:00,262,1363,94,0,0,95,0,0,76,0,0,10295,0,0,2784,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,7.2,0,0,90,0,0,99278,0,0,290,0,0,1,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,08:00,502,1363,270,0,0,373,0,0,133,0,0,30370,0,0,22962,0,0,16500,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,8.4,0,0,91,0,0,99275,0,0,200,0,0,1,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,09:00,716,1363,405,0,0,378,0,0,206,0,0,45851,0,0,28664,0,0,23300,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0,9.3,0,0,74,0,0,99247,0,0,225,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,10:00,888,1363,589,0,0,604,0,0,196,0,0,69031,0,0,43170,0,0,37400,0,0,0,0,0,0,0,0,0,0,0,17.7,0,0,10.2,0,0,61,0,0,99218,0,0,320,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,11:00,1008,1363,650,0,0,515,0,0,269,0,0,75638,0,0,40479,0,0,35300,0,0,0,0,0,0,0,0,0,0,0,19.9,0,0,9.8,0,0,52,0,0,99212,0,0,20,0,0,2,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/08/16,12:00,1066,1363,696,0,0,491,0,0,312,0,0,80733,0,0,40035,0,0,37300,0,0,0,0,0,0,0,0,0,0,0,20.7,0,0,10.6,0,0,52,0,0,99168,0,0,20,0,0,2,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,13:00,1059,1363,735,0,0,659,0,0,223,0,0,87351,0,0,46998,0,0,30100,0,0,0,0,0,0,0,0,0,0,0,22.9,0,0,11.5,0,0,49,0,0,99063,0,0,50,0,0,2,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,14:00,987,1363,675,0,0,650,0,0,204,0,0,80065,0,0,46576,0,0,33000,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9.4,0,0,40,0,0,99021,0,0,20,0,0,2,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,15:00,855,1363,596,0,0,745,0,0,129,0,0,71819,0,0,47230,0,0,36600,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9.2,0,0,39,0,0,98923,0,0,20,0,0,2,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,16:00,673,1363,439,0,0,639,0,0,124,0,0,51378,0,0,39680,0,0,28800,0,0,0,0,0,0,0,0,0,0,0,23.9,0,0,9.1,0,0,39,0,0,98886,0,0,155,0,0,1.7,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,17:00,452,1363,249,0,0,437,0,0,104,0,0,28186,0,0,22910,0,0,20800,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,9.1,0,0,39,0,0,98849,0,0,250,0,0,1.3,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/08/16,18:00,208,1363,65,0,0,83,0,0,52,0,0,7151,0,0,808,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,23.7,0,0,9,0,0,39,0,0,98813,0,0,50,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,19:00,0,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,10,0,0,45,0,0,98776,0,0,50,0,0,1,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,11.7,0,0,57,0,0,98773,0,0,360,0,0,0,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,0,0,11.4,0,0,64,0,0,98799,0,0,13,0,0,0.5,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,10.8,0,0,73,0,0,98774,0,0,290,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/08/16,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,0,0,11.1,0,0,78,0,0,98759,0,0,320,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/08/16,00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,10.8,0,0,80,0,0,98725,0,0,102,0,0,0.7,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,01:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,10.6,0,0,82,0,0,98691,0,0,104,0,0,0.3,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,10.3,0,0,84,0,0,98658,0,0,360,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,03:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,10.3,0,0,85,0,0,98631,0,0,152,0,0,0.3,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,04:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,10.2,0,0,85,0,0,98604,0,0,167,0,0,0.7,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,05:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,10.2,0,0,86,0,0,98577,0,0,290,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/09/16,06:00,18,103,3,0,0,0,0,0,3,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,0,10.6,0,0,87,0,0,98558,0,0,290,0,0,1,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,07:00,269,1362,88,0,0,60,0,0,76,0,0,9645,0,0,1692,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10.8,0,0,86,0,0,98560,0,0,290,0,0,1,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,08:00,509,1362,233,0,0,200,0,0,158,0,0,25775,0,0,13214,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,13.8,0,0,10.9,0,0,83,0,0,98585,0,0,20,0,0,1,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,09:00,722,1362,420,0,0,401,0,0,208,0,0,47598,0,0,30077,0,0,22700,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0,10.8,0,0,83,0,0,98574,0,0,320,0,0,1,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,10:00,894,1362,429,0,0,177,0,0,314,0,0,48506,0,0,15357,0,0,20500,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0,9.8,0,0,77,0,0,98604,0,0,320,0,0,1,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,11:00,1013,1362,654,0,0,488,0,0,291,0,0,75756,0,0,39627,0,0,19800,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9.5,0,0,74,0,0,98625,0,0,290,0,0,1,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/09/16,12:00,1071,1362,701,0,0,493,0,0,314,0,0,81444,0,0,40628,0,0,16800,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,9.2,0,0,72,0,0,98627,0,0,290,0,0,2,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,13:00,1063,1362,740,0,0,658,0,0,226,0,0,87980,0,0,47567,0,0,16700,0,0,0,0,0,0,0,0,0,0,0,13.9,0,0,10.4,0,0,79,0,0,98615,0,0,340,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,14:00,992,1362,679,0,0,667,0,0,193,0,0,80874,0,0,46844,0,0,19700,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,9.4,0,0,73,0,0,98587,0,0,320,0,0,2,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,15:00,860,1362,587,0,0,630,0,0,190,0,0,68618,0,0,44782,0,0,16600,0,0,0,0,0,0,0,0,0,0,0,14.4,0,0,10,0,0,75,0,0,98530,0,0,320,0,0,2,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,16:00,678,1362,362,0,0,312,0,0,207,0,0,40726,0,0,23688,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,10.1,0,0,76,0,0,98524,0,0,92,0,0,2,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,17:00,457,1362,169,0,0,80,0,0,142,0,0,18692,0,0,4957,0,0,20100,0,0,0,0,0,0,0,0,0,0,0,14.1,0,0,10.3,0,0,78,0,0,98518,0,0,290,0,0,2,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
04/09/16,18:00,213,1362,51,0,0,0,0,0,51,0,0,5009,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,13.4,0,0,10.9,0,0,85,0,0,98494,0,0,290,0,0,2,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,19:00,0,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,0,0,11.4,0,0,92,0,0,98519,0,0,290,0,0,1,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,10.8,0,0,89,0,0,98557,0,0,290,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,10.8,0,0,89,0,0,98616,0,0,309,0,0,1,0,0,9700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,11.1,0,0,93,0,0,98624,0,0,250,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/16,23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,11.1,0,0,93,0,0,98604,0,0,360,0,0,1,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
